"time","SH","EH","IH","RH","AV","SV","EV","IV","Inc","IncCS","R0","Vls","EIC"
3.5625,270000,0,0,0,1432548.37121226,89516.1477239532,0,0,0,0,0.0128482110988754,10.0796513173122,11.3646964077549
3.625,270000,0,0,0,1428187.4779608,91164.2162699961,0,0,0,0,0.0130110784653823,10.1069267385023,11.3799274073566
3.6875,270000,0,0,0,1423846.92246962,92812.8523963917,0,0,0,0,0.0131954515357655,10.1333316925048,11.3938879037006
3.75,270000,0,0,0,1419530.09824516,94457.7079035921,0,0,0,0,0.0134058514118726,10.1607481232384,11.4053279150926
3.8125,270000,0,0,0,1415220.95904058,96102.6407104687,0,0,0,0,0.0136342646907812,10.186755371038,11.4157291001333
3.875,270000,0,0,0,1410938.28182193,97742.1905085359,0,0,0,0,0.0138821345478916,10.2119759004669,11.4238350448774
3.9375,270000,0,0,0,1406673.66883901,99383.9100862755,0,0,0,0,0.0141524743519681,10.2383055087862,11.4311061396232
4,270000,0,0,0,1402424.37563509,101018.302385694,0,0,0,0,0.0144384878950837,10.2632829562567,11.4362811512858
4.0625,270000,0,0,0,1398200.60101446,102645.843253036,0,0,0,0,0.0147398183604895,10.2874821562775,11.4408008477935
4.125,270000,0,0,0,1393990.81722534,104269.790711399,0,0,0,0,0.0150618211372748,10.3128276341372,11.4434005933206
4.1875,270000,0,0,0,1389799.3603528,105893.723238842,0,0,0,0,0.0153954330316731,10.3368715624584,11.4455029930754
4.25,270000,0,0,0,1385623.48843072,107510.805733195,0,0,0,0,0.0157424157336938,10.3601601885769,11.4458412513715
4.3125,270000,0,0,0,1381473.22670287,109123.012583095,0,0,0,0,0.0161067414302867,10.384716074327,11.4461590156361
4.375,270000,0,0,0,1377336.11224783,110727.970510354,0,0,0,0,0.0164794767909393,10.407968747414,11.4461196177777
4.4375,270000,0,0,0,1373214.71865771,112325.696544297,0,0,0,0,0.0168621052902813,10.4299972492286,11.4444551168488
4.5,270000,0,0,0,1369120.35102916,113915.298389363,0,0,0,0,0.0172531042567082,10.4513884430817,11.4428914629201
4.5625,270000,0,0,0,1365046.30199976,115493.162835283,0,0,0,0,0.0176578535119189,10.4741374700424,11.4414225459815
4.625,270000,0,0,0,1360987.77731869,117063.972541906,0,0,0,0,0.0180668012451242,10.4956832859667,11.4397066255422
4.6875,270000,0,0,0,1356955.92140252,118626.303918932,0,0,0,0,0.0184803320302941,10.5160582255133,11.4364763722467
4.75,270000,0,0,0,1352943.93772382,120174.623717032,0,0,0,0,0.0188955348031244,10.5353739252065,11.4334418300794
4.8125,270000,0,0,0,1348946.06519873,121714.588734224,0,0,0,0,0.0193102570950641,10.553643305057,11.4305911415039
4.875,270000,0,0,0,1344969.10347237,123239.256905728,0,0,0,0,0.0197235910729029,10.5709404603233,11.4279131673956
4.9375,270000,0,0,0,1341012.78366938,124748.798721197,0,0,0,0,0.0201344129444158,10.5873650349902,11.4253974435154
5,270000,0,0,0,1337076.93375023,126243.283057528,0,0,0,0,0.0205415565097413,10.602918585637,11.4230341396201
5.0625,270000,0,0,0,1333161.22545623,127722.821634204,0,0,0,0,0.0209434636811445,10.6176432484096,11.4208140210508
5.125,270000,0,0,0,1329265.34210183,129187.489964584,0,0,0,0,0.0213386199126737,10.6315485413491,11.4187284126484
5.1875,270000,0,0,0,1325389.07173385,130637.466581316,0,0,0,0,0.0217264045753658,10.644735539812,11.4167691648549
5.25,270000,0,0,0,1321533.41415679,132071.482520782,0,0,0,0,0.0221056417112592,10.6572371184817,11.4149286218689
5.3125,270000,0,0,0,1317703.45157464,133484.142166008,0,0,0,0,0.022475125086196,10.6690433884604,11.4131995917308
5.375,270000,0,0,0,1313890.97369234,134881.119730188,0,0,0,0,0.0228325902773542,10.6802071712168,11.4119113188868
5.4375,270000,0,0,0,1310092.9965802,136255.775630102,0,0,0,0,0.023175938612823,10.6908081834325,11.412319393745
5.5,270000,0,0,0,1306319.62042043,137609.01923762,0,0,0,0,0.0235043549809208,10.7003150090099,11.4127027446007
5.5625,270000,0,0,0,1302564.9563209,138944.044293302,0,0,0,0,0.0238090855358903,10.7068320523241,11.4130628694052
5.625,270000,0,0,0,1298833.31206112,140257.248516479,0,0,0,0,0.0240999780667475,10.7130267903653,11.4137390851156
5.6875,270000,0,0,0,1295115.09981188,141548.908487162,0,0,0,0,0.0243767685710275,10.7189806842742,11.4160018210583
5.75,270000,0,0,0,1291419.57004457,142818.67010856,0,0,0,0,0.0246398155769622,10.7242498180958,11.4181274647783
5.8125,270000,0,0,0,1287737.1791924,144064.242082637,0,0,0,0,0.0248807926803002,10.7269404815647,11.4204641574463
5.875,270000,0,0,0,1284079.45155811,145289.01193195,0,0,0,0,0.0251097881371699,10.7297150073805,11.4242960405941
5.9375,270000,0,0,0,1280442.51953995,146494.523991716,0,0,0,0,0.0253290839558301,10.7325684643935,11.4278957617085
6,270000,0,0,0,1276811.68983302,147686.283515954,0,0,0,0,0.0255390488387388,10.7355174895401,11.4312773867741
6.0625,270000,0,0,0,1273205.01880798,148857.275580996,0,0,0,0,0.025737298739732,10.7381525126378,11.43479590665
6.125,270000,0,0,0,1269619.935475,150005.106986219,0,0,0,0,0.0259157520844641,10.7385600028792,11.4397473666586
6.1875,270000,0,0,0,1266047.16829774,151133.227104911,0,0,0,0,0.0260859866697934,10.7393234971741,11.4443988329095
6.25,270000,0,0,0,1262495.71173794,152241.901632402,0,0,0,0,0.0262486934328582,10.7404729251132,11.4491122168006
6.3125,270000,0,0,0,1258954.97743208,153331.976039959,0,0,0,0,0.0264001317359111,10.7414928124778,11.4551955810147
6.375,270000,0,0,0,1255430.96959757,154406.254622815,0,0,0,0,0.026535284720376,10.7405326149904,11.4609103728711
6.4375,270000,0,0,0,1251927.80642388,155461.75662151,0,0,0,0,0.0266643173995958,10.740185742446,11.4662789230372
6.5,270000,0,0,0,1248436.34547057,156498.666763147,0,0,0,0,0.0267880013117641,10.7404157961416,11.4716679204235
6.5625,270000,0,0,0,1244965.35703912,157517.18935187,0,0,0,0,0.0269031999815843,10.7411992385398,11.4783954794396
6.625,270000,0,0,0,1241505.53807325,158516.904826271,0,0,0,0,0.0270103458269017,10.7420643439397,11.4847154363132
6.6875,270000,0,0,0,1238065.57829515,159495.32683621,0,0,0,0,0.0271007894194895,10.7411461083783,11.4910001901676
6.75,270000,0,0,0,1234636.14728464,160456.068571864,0,0,0,0,0.0271824302294446,10.7409640896992,11.4985788314312
6.8125,270000,0,0,0,1231225.96251253,161398.630118607,0,0,0,0,0.0272551062493283,10.7409873695826,11.5060480197019
6.875,270000,0,0,0,1227825.70685298,162320.474503421,0,0,0,0,0.0273091072701249,10.7393545003823,11.5147490142609
6.9375,270000,0,0,0,1224443.90186257,163225.268624388,0,0,0,0,0.0273559765308523,10.7385636409364,11.5229228422775
7,270000,0,0,0,1221069.16849504,164112.491193078,0,0,0,0,0.0273926894182532,10.7380803599835,11.5309531840887
7.0625,270000,0,0,0,1217704.75155521,164978.305714877,0,0,0,0,0.0274105566636963,10.7360580844477,11.5401910979168
7.125,270000,0,0,0,1214364.13120615,165821.455954022,0,0,0,0,0.0274201181828753,10.7350158102209,11.549223100853
7.1875,270000,0,0,0,1211029.69847126,166647.717073073,0,0,0,0,0.0274174174127584,10.7343728316036,11.5594118376863
7.25,270000,0,0,0,1207702.41405555,167453.273814767,0,0,0,0,0.0273965129057622,10.7323166779997,11.5693391190734
7.3125,270000,0,0,0,1204386.95985259,168236.091130447,0,0,0,0,0.0273640815158718,10.7307756264159,11.5803788277844
7.375,270000,0,0,0,1201080.13440925,168998.612377037,0,0,0,0,0.0273136930173816,10.727911518398,11.5911076042635
7.4375,270000,0,0,0,1197795.21906691,169738.999751864,0,0,0,0,0.0272512507443794,10.7257280780267,11.6029102706933
7.5,270000,0,0,0,1194516.07156725,170459.560949564,0,0,0,0,0.0271714393698781,10.7223259353363,11.6143578789209
7.5625,270000,0,0,0,1191248.68116312,171157.166955774,0,0,0,0,0.0270796694164999,10.7196403551191,11.6268459362209
7.625,270000,0,0,0,1187992.06659006,171830.377582726,0,0,0,0,0.0269733988356112,10.7157695859742,11.6389395274088
7.6875,270000,0,0,0,1184740.20714318,172488.416688146,0,0,0,0,0.0268593610926877,10.712595516341,11.6520446296894
7.75,270000,0,0,0,1181493.39779633,173128.560220032,0,0,0,0,0.026734709001927,10.7082688580793,11.6647200175573
7.8125,270000,0,0,0,1178251.87794358,173753.713579327,0,0,0,0,0.0266055465448393,10.7045967356356,11.6783819576544
7.875,270000,0,0,0,1175016.03290279,174361.089816398,0,0,0,0,0.0264687923030813,10.6997128404835,11.6915826017691
7.9375,270000,0,0,0,1171788.22953555,174954.507058921,0,0,0,0,0.0263329423149676,10.6959962197333,11.7057483561958
8,270000,0,0,0,1168577.19579925,175534.099347549,0,0,0,0,0.0262007109283289,10.6933672902062,11.7190558510602
8.0625,270000,0,0,0,1165374.67974882,176099.170306366,0,0,0,0,0.0260712315535742,10.6912221400711,11.7315570856738
8.125,270000,0,0,0,1162188.10010312,176648.044700675,0,0,0,0,0.0259384416052285,10.6876590913763,11.7436695225983
8.1875,270000,0,0,0,1159004.64473567,177189.370999048,0,0,0,0,0.0258105722389537,10.6850615879698,11.756823475132
8.25,270000,0,0,0,1155839.92237355,177718.40321743,0,0,0,0,0.0256907602178839,10.6833617433814,11.7691804700732
8.3125,270000,0,0,0,1152687.18547151,178239.98074998,0,0,0,0,0.0255798427425023,10.6824545829937,11.7807887926353
8.375,270000,0,0,0,1149543.34887127,178749.377194007,0,0,0,0,0.0254782161098814,10.6822824403141,11.7916938025788
8.4375,270000,0,0,0,1146413.06591308,179252.593041787,0,0,0,0,0.0253864421494462,10.6827498090449,11.8019381114556
8.5,270000,0,0,0,1143296.62683677,179749.688064047,0,0,0,0,0.0253050059806568,10.6838189243313,11.8115617491145
8.5625,270000,0,0,0,1140194.33151815,180240.722032573,0,0,0,0,0.0252346853246525,10.6854543114822,11.8206023201188
8.625,270000,0,0,0,1137106.11929491,180725.737283811,0,0,0,0,0.0251747360740437,10.687611759046,11.8290951506866
8.6875,270000,0,0,0,1134031.92934838,181204.707476952,0,0,0,0,0.0251243146648605,10.6902081509402,11.8370734267291
8.75,270000,0,0,0,1130971.70080986,181677.708282633,0,0,0,0,0.0250828466673076,10.6932286131315,11.8445683235248
8.8125,270000,0,0,0,1127925.37307781,182144.866098408,0,0,0,0,0.025049900699882,10.6966899409362,11.8516091275382
8.875,270000,0,0,0,1124892.88550805,182606.152443759,0,0,0,0,0.0250247437593327,10.7005137133434,11.8582233508564
8.9375,270000,0,0,0,1121874.17741807,183061.624284381,0,0,0,0,0.0250068696949873,10.7046787771982,11.8644368386939
9,270000,0,0,0,1118869.18819631,183511.355403199,0,0,0,0,0.0249958419831016,10.7091762447838,11.870273870383
9.0625,270000,0,0,0,1115877.85752234,183955.470763785,0,0,0,0,0.0249913606316878,10.7140287137959,11.8757572542456
9.125,270000,0,0,0,1112900.12504769,184393.93913327,0,0,0,0,0.0249928103863778,10.7191626670442,11.8809084167178
9.1875,270000,0,0,0,1109935.93039993,184826.815492298,0,0,0,0,0.024999798869464,10.7245618629703,11.8857474860733
9.25,270000,0,0,0,1106985.21329446,185254.136875628,0,0,0,0,0.0250119184813196,10.7302000011583,11.8902933710758
9.3125,270000,0,0,0,1104047.91331688,185675.887745219,0,0,0,0,0.0250286750390051,10.7360212555906,11.894563834865
9.375,270000,0,0,0,1101123.97025914,186092.209047252,0,0,0,0,0.0250499438419841,10.7420684679442,11.8985755643663
9.4375,270000,0,0,0,1098213.32412345,186503.153842411,0,0,0,0,0.0250754196602455,10.7483287669976,11.902344235496
9.5,270000,0,0,0,1095315.91501535,186908.757129656,0,0,0,0,0.0251047761343467,10.7547789575562,11.9058845744142
9.5625,270000,0,0,0,1092431.68292007,187309.000963165,0,0,0,0,0.0251375936506852,10.7613659589762,11.9092104150687
9.625,270000,0,0,0,1089560.56804693,187704.007429238,0,0,0,0,0.0251737826819441,10.7681245823913,11.9123347532505
9.6875,270000,0,0,0,1086702.51060272,188093.739726341,0,0,0,0,0.0252129135276527,10.774991594236,11.9152697973757
9.75,270000,0,0,0,1083857.45079521,188478.266559853,0,0,0,0,0.0252548154239034,10.7819722439009,11.9180270161899
9.8125,270000,0,0,0,1081025.32918358,188857.709037375,0,0,0,0,0.0252994432136591,10.7891029175875,11.9206171835827
9.875,270000,0,0,0,1078206.0863325,189232.010779002,0,0,0,0,0.0253463642399332,10.7963102913563,11.9230504206867
9.9375,270000,0,0,0,1075399.66257977,189601.150652614,0,0,0,0,0.0253952508169577,10.8035476500737,11.9253362354263
10,270000,0,0,0,1072605.99850928,189965.266899927,0,0,0,0,0.0254461476126011,10.8108676686842,11.9274835596699
10.0625,270000,0,0,0,1069825.03495398,190324.390459966,0,0,0,0,0.0254988600207362,10.8182547656064,11.9295007841312
10.125,270000,0,0,0,1067056.71264151,190678.498568707,0,0,0,0,0.025553088550702,10.8256626564594,11.9313957911567
10.1875,270000,0,0,0,1064300.97255673,191027.710706472,0,0,0,0,0.0256088664789934,10.8331335132654,11.9331759855255
10.25,270000,0,0,0,1061557.75570208,191371.985101191,0,0,0,0,0.0256658683515014,10.8406099297767,11.9348483233839
10.3125,270000,0,0,0,1058827.0031006,191711.369157051,0,0,0,0,0.0257239870524155,10.8480920767744,11.9364193394266
10.375,270000,0,0,0,1056108.65591919,192045.909870635,0,0,0,0,0.0257831222393393,10.8555801154669,11.9378951724314
10.4375,270000,0,0,0,1053402.65547128,192375.653834203,0,0,0,0,0.02584317993084,10.8630741980712,11.9392815892463
10.5,270000,0,0,0,1050708.94321953,192700.647238955,0,0,0,0,0.0259040721190018,10.8705744683593,11.9405840073235
10.5625,270000,0,0,0,1048027.43690373,193020.935878261,0,0,0,0,0.0259655748193075,10.8780810621715,11.9418075158888
10.625,270000,0,0,0,1045357.89181993,193336.565022252,0,0,0,0,0.0260268832112461,10.8855941078981,11.9429568958271
10.6875,270000,0,0,0,1042699.86550273,193646.793238113,0,0,0,0,0.0260856042973556,10.8926233412499,11.9440366383644
10.75,270000,0,0,0,1040053.04422748,193948.535278802,0,0,0,0,0.026133421824534,10.8973267669899,11.9450509626168
10.8125,270000,0,0,0,1037418.34804004,194244.70914604,0,0,0,0,0.0261793901579127,10.9022173773231,11.9460038320775
10.875,270000,0,0,0,1034797.66688673,194531.163862714,0,0,0,0,0.0262224873816672,10.9073389681177,11.9472697779616
10.9375,270000,0,0,0,1032178.03472746,194813.356754092,0,0,0,0,0.0262602920525055,10.9126782154969,11.9502449627253
11,270000,0,0,0,1029569.51126823,195090.250476966,0,0,0,0,0.0262942300430819,10.9182226040105,11.95303989018
11.0625,270000,0,0,0,1026975.93579605,195357.632563045,0,0,0,0,0.0263241156636211,10.923960377658,11.9556654815626
11.125,270000,0,0,0,1024390.9792399,195619.878053393,0,0,0,0,0.0263485481142921,10.929891903874,11.9581319964256
11.1875,270000,0,0,0,1021811.001852,195872.06714159,0,0,0,0,0.0263659497799682,10.9355603700362,11.960449072727
11.25,270000,0,0,0,1019239.06825615,196115.310603122,0,0,0,0,0.026368348517551,10.9390711409361,11.9629987861266
11.3125,270000,0,0,0,1016671.52253501,196349.475644304,0,0,0,0,0.0263636628238221,10.9429653236663,11.9671906211945
11.375,270000,0,0,0,1014111.24269279,196578.866554918,0,0,0,0,0.0263525091418112,10.9472205443319,11.9711284858473
11.4375,270000,0,0,0,1011555.97561267,196797.493279053,0,0,0,0,0.0263333773150984,10.9513402792871,11.9748277673727
11.5,270000,0,0,0,1009011.54650448,197003.437549661,0,0,0,0,0.0262979268354338,10.9535184772544,11.9786781760888
11.5625,270000,0,0,0,1006464.27620935,197204.834533427,0,0,0,0,0.026253940398708,10.9561618120086,11.9841026594274
11.625,270000,0,0,0,1003921.41542698,197395.70770996,0,0,0,0,0.0262019960515039,10.9587588194966,11.9891984899774
11.6875,270000,0,0,0,1001390.0074455,197572.992016866,0,0,0,0,0.0261361912559485,10.9594536672479,11.993985579802
11.75,270000,0,0,0,998860.890728488,197740.636049278,0,0,0,0,0.0260646385352886,10.9606257426388,11.9988601436383
11.8125,270000,0,0,0,996334.832721958,197899.674762205,0,0,0,0,0.0259860857301418,10.9621917577869,12.0052575866927
11.875,270000,0,0,0,993814.90474814,198053.512109225,0,0,0,0,0.025901016600453,10.9636355002291,12.0112674283169
11.9375,270000,0,0,0,991297.170002055,198193.788630433,0,0,0,0,0.0258031607084216,10.9630721914435,12.017292935327
12,270000,0,0,0,988783.443275591,198324.54166808,0,0,0,0,0.0256993762260391,10.962929677205,12.0247825425393
12.0625,270000,0,0,0,986279.653495562,198446.010967073,0,0,0,0,0.0255903350948605,10.9626496663666,12.0318183774487
12.125,270000,0,0,0,983772.748358295,198559.193939362,0,0,0,0,0.0254700494112972,10.9604043303801,12.0384279327258
12.1875,270000,0,0,0,981269.717147217,198662.89366058,0,0,0,0,0.0253464597841723,10.9585599343701,12.0450191133429
12.25,270000,0,0,0,978777.589156428,198756.396306298,0,0,0,0,0.0252164857216314,10.9566062639872,12.0530511741049
12.3125,270000,0,0,0,976286.387860137,198837.546448044,0,0,0,0,0.0250764880193487,10.9526720967789,12.0605965969692
12.375,270000,0,0,0,973793.807045019,198914.337987452,0,0,0,0,0.0249340948831716,10.9491083922506,12.0676848658318
12.4375,270000,0,0,0,971311.817141543,198980.967977767,0,0,0,0,0.0247877877972674,10.9454217137213,12.0747280718723
12.5,270000,0,0,0,968831.739886995,199034.356419404,0,0,0,0,0.0246304717210701,10.939810511678,12.0831959240711
12.5625,270000,0,0,0,966354.141391329,199079.472598072,0,0,0,0,0.0244720900586291,10.9346051091175,12.0911507351073
12.625,270000,0,0,0,963882.528233517,199120.402435342,0,0,0,0,0.0243140950940267,10.9297809304638,12.0986235885694
12.6875,270000,0,0,0,961414.486768836,199152.410180013,0,0,0,0,0.02415585149052,10.9248588398724,12.106030415149
12.75,270000,0,0,0,958953.406017208,199176.484689972,0,0,0,0,0.0239924266423908,10.9181042938155,12.1148511117783
12.8125,270000,0,0,0,956496.878460521,199192.581198595,0,0,0,0,0.0238340376297547,10.9118358839313,12.1231373894843
12.875,270000,0,0,0,954048.953793841,199205.834801437,0,0,0,0,0.0236811163281571,10.9060785221667,12.1309216270686
12.9375,270000,0,0,0,951610.055864021,199216.272580561,0,0,0,0,0.0235361946129446,10.900801287852,12.1382342416006
13,270000,0,0,0,949180.751670143,199223.941309315,0,0,0,0,0.0233991024418696,10.8959864307992,12.1451038072728
13.0625,270000,0,0,0,946761.434787565,199228.94534811,0,0,0,0,0.023271215510629,10.891649096361,12.1515571670552
13.125,270000,0,0,0,944352.536792334,199231.235884637,0,0,0,0,0.0231532697546429,10.8877173081615,12.1576195375845
13.1875,270000,0,0,0,941954.6344811,199230.937267791,0,0,0,0,0.0230454126337305,10.8842210010781,12.163314607699
13.25,270000,0,0,0,939568.846974314,199229.056677616,0,0,0,0,0.0229499110081999,10.8811338857778,12.1686646310031
13.3125,270000,0,0,0,937198.471142419,199230.302488142,0,0,0,0,0.0228681426570386,10.8788997662294,12.1733037824613
13.375,270000,0,0,0,934841.198598293,199233.93286366,0,0,0,0,0.0228079836918977,10.8792665345516,12.1757992350499
13.4375,270000,0,0,0,932500.366146966,199239.9568813,0,0,0,0,0.0227613363488519,10.8798643488434,12.1781434958289
13.5,270000,0,0,0,930173.698836557,199244.411931625,0,0,0,0,0.0227284058590915,10.8806359279155,12.1803457250457
13.5625,270000,0,0,0,927865.178087812,199253.012011372,0,0,0,0,0.0227117127928328,10.8820873806848,12.182030134334
13.625,270000,0,0,0,925572.899891972,199268.7404982,0,0,0,0,0.0227175215817068,10.8859054229734,12.181761118051
13.6875,270000,0,0,0,923291.353093361,199286.452543968,0,0,0,0,0.0227350401787294,10.8895587085631,12.1815084006385
13.75,270000,0,0,0,921032.53997081,199303.060220178,0,0,0,0,0.0227652939987375,10.8935114110877,12.181270994598
13.8125,270000,0,0,0,918789.962175435,199326.286125406,0,0,0,0,0.0228132969836608,10.8994327898336,12.1806658942622
13.875,270000,0,0,0,916556.949186295,199351.952496963,0,0,0,0,0.022871957972601,10.904794929031,12.1782572355585
13.9375,270000,0,0,0,914342.776147181,199379.855853999,0,0,0,0,0.022940185765364,10.9101009340971,12.1759945100894
14,270000,0,0,0,912149.635656649,199409.216898056,0,0,0,0,0.0230235624173905,10.91710996663,12.1738688762084
14.0625,270000,0,0,0,909966.13079382,199440.62063413,0,0,0,0,0.0231133019422031,10.9232809734961,12.1714922447214
14.125,270000,0,0,0,907800.378256697,199474.726637434,0,0,0,0,0.0232122596575826,10.9290819053212,12.1674304388689
14.1875,270000,0,0,0,905651.732774745,199513.619626248,0,0,0,0,0.023323942314469,10.9363142477858,12.1636147253605
14.25,270000,0,0,0,903517.297902619,199549.431758455,0,0,0,0,0.0234399819958375,10.9424822958521,12.1596526851322
14.3125,270000,0,0,0,901400.595501214,199586.674794677,0,0,0,0,0.0235610819624625,10.9475292499252,12.1541124786824
14.375,270000,0,0,0,899299.977877229,199626.039576931,0,0,0,0,0.0236867250667694,10.9519547025964,12.1489079363293
14.4375,270000,0,0,0,897208.89232353,199670.641582271,0,0,0,0,0.0238230156963275,10.9576275099814,12.1440187212159
14.5,270000,0,0,0,895136.302062829,199715.316077335,0,0,0,0,0.0239612128731036,10.9619987004485,12.139050473334
14.5625,270000,0,0,0,893084.413261483,199756.988473933,0,0,0,0,0.0241040355183197,10.9655380235234,12.1325758772721
14.625,270000,0,0,0,891041.618092889,199803.625185457,0,0,0,0,0.0242561156436574,10.9702248379555,12.1264935571042
14.6875,270000,0,0,0,889014.948538571,199850.368578432,0,0,0,0,0.0244067293484239,10.9736954209513,12.1207797460384
14.75,270000,0,0,0,887001.482345558,199893.527462933,0,0,0,0,0.0245562510717417,10.9760255412351,12.1150390956033
14.8125,270000,0,0,0,885003.588586343,199937.621251485,0,0,0,0,0.0247063931578971,10.9777753384179,12.1078496525768
14.875,270000,0,0,0,883018.007727351,199982.20413714,0,0,0,0,0.0248621477648085,10.9808588200001,12.1010957958268
14.9375,270000,0,0,0,881047.397275493,200027.027524033,0,0,0,0,0.0250136123654658,10.9828937372471,12.0947511345183
15,270000,0,0,0,879086.847684576,200068.450350305,0,0,0,0,0.0251607215814159,10.9839567429561,12.0887908767561
15.0625,270000,0,0,0,877132.599747895,200110.235109016,0,0,0,0,0.0253022775620431,10.9841630846996,12.0831917327097
15.125,270000,0,0,0,875190.296157143,200147.821255388,0,0,0,0,0.0254388399317535,10.983566173973,12.0775610157497
15.1875,270000,0,0,0,873264.951442428,200182.182030919,0,0,0,0,0.0255713117734053,10.9822274624947,12.0704855079868
15.25,270000,0,0,0,871344.877217568,200217.058262703,0,0,0,0,0.025697153175121,10.9802476829806,12.0638386835127
15.3125,270000,0,0,0,869434.008551365,200248.733385362,0,0,0,0,0.0258178743715532,10.9781554807416,12.0575945697232
15.375,270000,0,0,0,867532.247631198,200280.506118087,0,0,0,0,0.0259404594775414,10.9778341263674,12.0517287676145
15.4375,270000,0,0,0,865639.1545853,200308.420624271,0,0,0,0,0.0260544497771744,10.9768762684853,12.0462183564436
15.5,270000,0,0,0,863754.214445709,200332.509369463,0,0,0,0,0.026159925976737,10.9753215080073,12.0410418041649
15.5625,270000,0,0,0,861877.221823276,200352.823040261,0,0,0,0,0.0262567154890154,10.9732182640838,12.0361788832931
15.625,270000,0,0,0,860008.12783312,200369.449248492,0,0,0,0,0.0263454399230528,10.9706323990623,12.0316105918646
15.6875,270000,0,0,0,858146.883331586,200382.250345489,0,0,0,0,0.0264261866345475,10.9674973268601,12.0273190791859
15.75,270000,0,0,0,856293.439414329,200391.333005812,0,0,0,0,0.0264995776951625,10.9638902237441,12.0232875760826
15.8125,270000,0,0,0,854447.747248573,200396.634525848,0,0,0,0,0.0265658246818661,10.9597869767983,12.0195003293729
15.875,270000,0,0,0,852609.758075028,200398.186336297,0,0,0,0,0.0266253347234949,10.955218884192,12.0159425403119
15.9375,270000,0,0,0,850779.423373693,200396.000830835,0,0,0,0,0.0266784478911562,10.9502042394863,12.0126003067652
16,270000,0,0,0,848956.694530554,200390.015200998,0,0,0,0,0.0267253203055682,10.9447178830651,12.0094605688863
16.0625,270000,0,0,0,847141.523005935,200380.260908407,0,0,0,0,0.0267663057482805,10.938789857342,12.0065110580842
16.125,270000,0,0,0,845333.860501551,200366.750359709,0,0,0,0,0.0268016944924945,10.9324373397623,12.0037402490847
16.1875,270000,0,0,0,843533.658624741,200349.420673133,0,0,0,0,0.0268315970950466,10.9256343702896,12.0011373148942
16.25,270000,0,0,0,841740.869058099,200328.303367786,0,0,0,0,0.0268563231380962,10.9184099434891,11.9986920844936
16.3125,270000,0,0,0,839955.44372774,200303.429799985,0,0,0,0,0.0268761638611975,10.9107912924592,11.9963950030944
16.375,270000,0,0,0,838177.334803452,200274.812247711,0,0,0,0,0.0268913512365341,10.902793045932,11.9942370948035
16.4375,270000,0,0,0,836406.494359733,200242.387593765,0,0,0,0,0.0269019428003803,10.8943872001969,11.9922099275498
16.5,270000,0,0,0,834642.874547061,200206.168354473,0,0,0,0,0.0269081544682139,10.8855895029781,11.9903055801352
16.5625,270000,0,0,0,832886.395116178,200166.129475956,0,0,0,0,0.0269099717828219,10.8763949436902,11.9885166112828
16.625,270000,0,0,0,831136.757390472,200122.472058239,0,0,0,0,0.0269072699559548,10.8669236049897,11.9868360305598
16.6875,270000,0,0,0,829393.399282023,200074.333057279,0,0,0,0,0.026897839677283,10.8566872387094,11.9852572710623
16.75,270000,0,0,0,827655.937025134,200018.604576966,0,0,0,0,0.0268741255486587,10.8440219021571,11.9837741637549
16.8125,270000,0,0,0,825925.056272261,199958.641281647,0,0,0,0,0.0268453550563656,10.8313719874492,11.9823809133651
16.875,270000,0,0,0,824202.01813595,199891.097207522,0,0,0,0,0.0268106506886555,10.8187594207655,11.9814428835964
16.9375,270000,0,0,0,822476.479328895,199820.480691015,0,0,0,0,0.0267682220808715,10.8062758953275,11.9823476248243
17,270000,0,0,0,820756.29694286,199745.900789773,0,0,0,0,0.0267195961572392,10.7938843939485,11.9831975505594
17.0625,270000,0,0,0,819044.364157064,199664.181710359,0,0,0,0,0.0266651980382647,10.7816834666609,11.983995981904
17.125,270000,0,0,0,817335.602799924,199578.787085417,0,0,0,0,0.0266038192338841,10.769662350049,11.9847460387452
17.1875,270000,0,0,0,815626.891702093,199485.552927564,0,0,0,0,0.0265340570511288,10.7573637775353,11.9854506519456
17.25,270000,0,0,0,813920.692695469,199384.753048172,0,0,0,0,0.0264489435055562,10.743109819816,11.9864855964323
17.3125,270000,0,0,0,812213.862003291,199277.19001203,0,0,0,0,0.026355932439103,10.7292473683739,11.9892544377841
17.375,270000,0,0,0,810508.634421502,199166.481443081,0,0,0,0,0.0262561863261601,10.7158552315104,11.9918555235407
17.4375,270000,0,0,0,808803.160064513,199047.606358813,0,0,0,0,0.0261483724125753,10.7024419338447,11.9942990174983
17.5,270000,0,0,0,807101.95480875,198918.173358251,0,0,0,0,0.0260246840746189,10.687262192711,11.9969697229592
17.5625,270000,0,0,0,805394.112553941,198785.945259094,0,0,0,0,0.0258935671073623,10.6727364276076,12.0012859776404
17.625,270000,0,0,0,803686.492869589,198646.590530412,0,0,0,0,0.0257595291855921,10.6587344807314,12.0053407237043
17.6875,270000,0,0,0,801986.294032017,198501.091800076,0,0,0,0,0.0256246679001691,10.6452650066979,12.0091498051551
17.75,270000,0,0,0,800290.374293862,198352.71541617,0,0,0,0,0.0254890321569892,10.6317768291666,12.0127281060572
17.8125,270000,0,0,0,798599.72803269,198198.047516057,0,0,0,0,0.0253485502133404,10.6164727386977,12.0160896086954
